,customer_id,customer_age,job_type,balance,having_loan,last_contact_duration,prev_campaign_outcome,num_contacts_in_campaign,num_contacts_prev_campaign,Predication
502,id_34599,38.0,9,384.0,0,754,0,2.0,0,1
505,id_32924,64.0,7,5869.0,0,719,0,1.0,0,1
506,id_1212,33.0,10,577.0,0,958,0,1.0,0,1
507,id_43395,71.0,3,164.0,0,934,0,1.0,0,1
509,id_25524,36.0,5,301.0,0,759,3,2.0,10,1
512,id_2146,54.0,9,3859.0,0,940,0,1.0,0,1
513,id_21505,60.0,10,8329.0,0,857,3,1.0,7,1
516,id_15410,43.0,11,0.0,0,815,0,2.0,0,1
518,id_39765,42.0,9,5110.0,0,914,0,2.0,0,1
521,id_43870,80.0,7,90.0,0,726,0,2.0,0,1
522,id_14931,53.0,5,2222.0,0,971,0,2.0,0,1
523,id_1659,70.0,7,3107.0,0,746,0,1.0,0,1
524,id_21286,34.0,2,2424.0,0,833,3,3.0,7,1
526,id_1715,28.0,10,2.0,0,989,0,4.0,0,1
527,id_27966,33.0,2,5466.0,0,906,0,1.0,0,1
529,id_4304,44.0,11,442.0,1,899,0,2.0,0,1
530,id_42262,40.575475409836066,10,224.0,0,931,0,1.0,0,1
531,id_32997,78.0,7,2635.0,0,786,0,2.0,0,1
533,id_1505,47.0,10,2346.0,0,957,0,1.0,0,1
534,id_5018,52.0,7,3952.0,0,873,0,2.0,0,1
536,id_34926,34.0,9,152.0,0,949,0,2.0,0,1
537,id_5319,43.0,2,10073.0,0,914,0,1.0,0,1
539,id_38256,39.0,9,1274.0,0,919,0,2.0,0,1
540,id_12953,37.0,10,335.0,0,743,1,1.0,4,1
541,id_38317,37.0,9,495.0,0,922,0,1.0,0,1
545,id_10931,60.0,10,2357.0,1,919,0,1.0,0,1
547,id_9094,34.0,9,699.0,0,916,0,1.0,0,1
548,id_41452,54.0,10,7010.0,0,956,0,2.0,0,1
549,id_43854,25.0,4,579.0,0,909,0,3.0,0,1
550,id_26200,21.0,4,478.0,0,803,0,1.0,0,1
554,id_20985,40.0,5,3827.0,0,910,0,10.0,0,1
555,id_24387,34.0,5,35.0,0,786,1,2.0,1,1
556,id_37259,38.0,11,484.0,1,901,0,1.0,0,1
558,id_19207,32.0,10,418.0,0,754,1,1.0,5,1
559,id_41951,68.0,7,2176.0,0,830,1,1.0,5,1
560,id_21167,35.0,9,4399.0,0,906,0,1.0,0,1
562,id_33727,23.0,4,8275.0,0,724,0,1.0,0,1
567,id_8323,20.0,4,62.0,0,800,0,1.0,0,1
568,id_38273,80.0,7,1208.0,0,705,0,1.0,0,1
570,id_2410,53.0,7,1779.0,0,800,1,1.0,2,1
571,id_5882,42.0,2,10341.0,0,860,3,2.0,1,1
572,id_3880,53.0,10,331.0,0,914,0,1.0,0,1
573,id_16191,44.0,10,702.0,0,906,1,1.0,1,1
578,id_27832,27.0,9,980.0,1,976,0,2.0,0,1
580,id_20870,24.0,6,1003.0,0,837,0,1.0,0,1
581,id_8201,36.0,8,616.0,0,906,0,1.0,0,1
584,id_42620,38.0,5,-5.0,0,730,0,1.0,0,1
585,id_15139,79.0,7,516.0,0,774,0,1.0,0,1
586,id_4824,58.0,7,2121.0,0,927,0,1.0,0,1
587,id_21455,37.0,5,635.0,0,781,1,1.0,2,1
588,id_39315,23.0,4,760.0,0,851,0,1.0,0,1
589,id_23267,66.0,10,588.0,0,921,0,2.0,0,1
591,id_30477,34.0,8,4013.0,0,737,0,1.0,0,1
594,id_39242,28.0,5,2120.0,0,920,3,1.0,2,1
596,id_36596,35.0,10,930.0,0,922,0,2.0,0,1
599,id_43179,81.0,7,4735.0,0,836,0,5.0,0,1
600,id_34882,80.0,7,1608.0,0,802,0,1.0,0,1
602,id_37385,80.0,7,281.0,0,979,0,7.0,0,1
604,id_13523,36.0,9,117.0,0,940,0,1.0,0,1
606,id_44934,37.0,10,2462.0,0,860,3,2.0,4,1
607,id_21891,31.0,2,3339.0,0,874,0,1.0,0,1
608,id_29996,35.0,10,3141.0,0,902,0,2.0,0,1
609,id_39534,26.0,9,14054.0,0,822,0,1.0,0,1
612,id_41519,38.0,10,439.0,0,923,1,1.0,2,1
614,id_18536,65.0,7,3715.0,0,929,0,3.0,0,1
615,id_42647,52.0,9,1199.0,1,803,1,1.0,10,1
616,id_40173,48.0,3,2503.0,0,863,0,5.0,0,1
617,id_30133,34.0,10,1952.0,2,773,0,1.0,0,1
619,id_8299,35.0,6,244.0,0,919,0,1.0,0,1
620,id_28913,35.0,5,2374.0,1,713,1,1.0,2,1
621,id_158,66.0,7,471.0,0,916,0,1.0,0,1
622,id_3802,48.0,10,1147.0,0,968,0,1.0,0,1
623,id_19974,20.0,4,440.0,0,782,0,1.0,0,1
625,id_4043,31.0,10,2771.0,0,989,0,9.0,0,1
626,id_5315,57.0,6,8099.0,0,989,0,2.0,0,1
628,id_4438,28.0,10,1064.0,0,878,0,1.0,0,1
629,id_11559,42.0,11,1493.0,1,752,1,1.0,1,1
630,id_19629,60.0,3,192.0,0,901,0,2.0,0,1
631,id_16311,75.0,7,916.0,0,919,0,2.0,0,1
632,id_42871,49.0,8,1786.0,0,734,0,2.0,0,1
633,id_9103,32.0,5,304.0,1,899,0,1.0,0,1
636,id_25322,48.0,8,4.0,0,906,3,1.0,5,1
639,id_28448,26.0,10,346.0,0,767,0,1.0,0,1
643,id_6179,35.0,5,5008.0,1,745,1,3.0,4,1
644,id_26190,69.0,7,946.0,1,929,0,1.0,0,1
649,id_7856,25.0,9,279.0,0,890,0,2.0,0,1
650,id_8235,27.0,11,2007.0,0,1014,0,2.0,0,1
651,id_41703,72.0,7,2076.0,0,801,3,1.0,3,1
652,id_34007,37.0,9,187.0,0,782,1,2.0,2,1
654,id_8562,41.0,10,4676.0,0,774,0,1.0,0,1
655,id_295,30.0,10,638.0,0,731,0,1.0,0,1
657,id_37892,61.0,0,2278.0,0,776,0,1.0,0,1
658,id_41776,27.0,10,476.0,1,900,0,1.0,0,1
660,id_31574,25.0,5,1868.0,0,871,0,1.0,0,1
662,id_15375,46.0,5,3.0,0,724,0,1.0,0,1
665,id_29425,28.0,4,143.0,0,823,0,1.0,0,1
666,id_23464,39.0,9,1011.0,1,710,0,1.0,0,1
668,id_42326,44.0,11,59.0,0,919,0,1.0,0,1
671,id_44232,25.0,4,3690.0,0,928,0,2.0,0,1
673,id_40579,58.0,1,7470.0,0,738,0,1.0,0,1
674,id_7081,33.0,10,1157.0,0,906,0,1.0,0,1
675,id_20666,65.0,7,1.0,0,922,0,1.0,0,1
676,id_39079,19.0,4,1519.0,0,723,0,2.0,0,1
677,id_16654,34.0,1,1976.0,0,991,0,1.0,0,1
678,id_33718,67.0,7,1620.0,0,726,0,2.0,0,1
679,id_12193,40.575475409836066,7,929.0,0,760,3,2.0,3,1
681,id_17837,54.0,10,1380.9144538914322,1,831,0,3.0,0,1
682,id_29259,21.0,10,2844.0,0,906,0,2.0,0,1
683,id_6202,56.0,10,833.0,2,843,3,1.0,2,1
688,id_28519,68.0,7,2538.0,0,861,3,5.0,4,1
689,id_7846,25.0,4,360.0,0,861,3,1.0,1,1
691,id_37927,42.0,1,2751.0,0,937,0,4.0,0,1
693,id_2173,28.0,10,227.0,0,906,0,1.0,0,1
695,id_6014,35.0,10,3572.0,0,880,0,1.0,0,1
696,id_33262,63.0,7,1994.0,0,720,0,1.0,0,1
699,id_41074,18.0,4,58.0,0,802,0,1.0,0,1
701,id_4278,24.0,4,1301.0,0,831,0,1.0,0,1
702,id_33918,45.0,3,48.0,0,811,1,2.0,1,1
704,id_14084,25.0,8,7603.0,0,909,0,1.0,0,1
705,id_12552,38.0,10,1730.0,0,948,0,1.0,0,1
709,id_31985,32.0,2,2667.0,0,837,3,2.0,9,1
714,id_2081,30.0,9,942.0,0,902,0,3.0,0,1
715,id_41644,28.0,11,1380.9144538914322,1,837,0,1.0,0,1
717,id_35613,39.0,11,792.0,2,703,3,2.0,12,1
718,id_12654,62.0,9,1473.0,1,982,0,2.0,0,1
719,id_35375,33.0,2,2423.0,0,873,3,2.0,1,1
721,id_647,36.0,8,1444.0,0,914,0,3.0,0,1
722,id_28483,37.0,5,1104.0,0,915,0,1.0,0,1
727,id_35506,42.0,10,3662.0,0,950,0,1.0,0,1
728,id_19907,65.0,7,2034.0,0,709,0,5.0,0,1
729,id_8325,35.0,10,1775.0,0,718,1,1.0,2,1
730,id_39405,68.0,7,1380.9144538914322,0,774,0,1.0,0,1
731,id_41579,23.0,9,593.0,0,906,0,1.0,0,1
732,id_22087,69.0,7,714.0,0,774,0,1.0,0,1
733,id_21558,27.0,9,1693.0,0,870,0,2.0,0,1
734,id_18659,23.0,4,3087.0,0,793,0,1.0,0,1
735,id_413,29.0,11,699.0,0,709,0,1.0,0,1
736,id_39829,49.0,11,2322.0,1,929,0,1.0,0,1
739,id_2996,60.0,3,2020.0,0,969,0,1.0,0,1
741,id_13880,67.0,7,3.0,0,809,0,1.0,0,1
742,id_33079,32.0,5,35.0,1,738,1,1.0,2,1
745,id_22719,59.0,7,198.0,0,746,0,1.0,0,1
749,id_45097,29.0,10,1803.0,0,906,0,1.0,0,1
751,id_42063,72.0,7,5032.0,0,688,0,10.0,0,1
753,id_17395,42.0,10,1011.0,0,866,0,1.0,0,1
754,id_4135,20.0,5,379.0,0,870,0,1.0,0,1
755,id_4889,73.0,7,4082.0,0,734,0,3.0,0,1
756,id_20516,29.0,1,3245.0,0,850,0,2.0,0,1
757,id_27611,24.0,4,10090.0,0,915,0,2.0,0,1
758,id_31836,42.0,11,1013.0,1,703,3,1.0,4,1
760,id_7535,32.0,8,461.0,1,827,0,1.0,0,1
761,id_29278,46.0,6,313.0,0,772,0,1.0,0,1
763,id_10410,50.0,1,605.0,0,815,0,2.0,0,1
766,id_15991,26.0,9,180.0,0,916,0,2.0,0,1
767,id_6065,54.0,7,67.0,1,822,0,1.0,0,1
769,id_12302,34.0,10,702.0,0,915,0,1.0,0,1
771,id_22489,30.0,2,1672.0,1,955,1,2.0,2,1
772,id_39320,32.0,9,697.0,0,986,0,2.0,0,1
773,id_35050,53.0,11,7074.0,0,788,0,6.0,0,1
774,id_1754,59.0,9,332.0,0,809,0,3.0,0,1
775,id_29407,29.0,9,764.0,0,906,0,1.0,0,1
778,id_29058,41.0,5,1380.9144538914322,0,973,0,1.0,0,1
779,id_26355,69.0,7,2.0,0,807,0,2.0,0,1
780,id_31832,31.0,11,592.0,1,892,0,3.0,0,1
782,id_2181,50.0,10,2241.0,0,986,0,8.0,0,1
784,id_7521,47.0,5,345.0,1,990,0,4.0,0,1
785,id_36100,34.0,11,370.0,0,919,0,2.0,0,1
788,id_34729,58.0,2,4162.0,0,712,0,1.0,0,1
789,id_12839,34.0,2,660.0,1,741,1,2.0,3,1
790,id_7387,30.0,0,1291.0,0,992,0,1.0,0,1
791,id_18568,32.0,1,976.0,0,943,0,1.0,0,1
792,id_19558,30.0,9,391.0,0,907,0,3.0,0,1
793,id_35546,29.0,11,130.0,1,890,0,1.0,0,1
797,id_43328,59.0,5,101.0,0,884,0,1.0,0,1
798,id_5004,62.0,7,5269.0,0,779,0,1.0,0,1
799,id_32705,38.0,9,101.0,0,801,1,2.0,2,1
803,id_2015,50.0,10,1705.0,0,777,1,1.0,4,1
805,id_8660,30.0,10,384.0,0,880,3,2.0,2,1
807,id_7308,26.0,5,731.0,0,922,0,3.0,0,1
808,id_6438,37.0,10,599.0,1,901,0,1.0,0,1
809,id_38178,33.0,10,751.0,0,783,1,2.0,1,1
810,id_31290,25.0,10,59.0,0,831,0,3.0,0,1
814,id_37570,54.0,10,112.0,0,734,1,1.0,1,1
816,id_3549,45.0,10,37.0,0,727,1,2.0,3,1
817,id_33342,26.0,8,97.0,0,833,1,1.0,5,1
820,id_14218,24.0,4,967.0,0,793,3,1.0,1,1
821,id_19856,33.0,1,956.0,1,783,1,2.0,3,1
826,id_31709,42.0,10,11888.0,0,930,0,1.0,0,1
828,id_17628,41.0,3,2986.0,0,906,0,4.0,0,1
829,id_66,33.0,10,931.0,0,804,1,2.0,5,1
831,id_41559,53.0,5,868.0,1,726,1,1.0,3,1
832,id_9982,61.0,1,585.0,0,959,0,1.0,0,1
835,id_40145,33.0,10,69.0,0,969,1,3.0,2,1
836,id_6929,47.0,0,1818.0,0,781,1,1.0,1,1
839,id_13479,53.0,7,1680.0,0,802,3,1.0,9,1
840,id_18843,23.0,2,1177.0,0,797,1,1.0,2,1
841,id_25406,49.0,9,0.0,0,711,0,1.0,0,1
842,id_42660,39.0,9,2867.0,0,933,0,1.0,0,1
843,id_16400,37.0,10,3.0,0,808,0,4.0,0,1
844,id_24753,73.0,7,104.0,0,922,0,1.0,0,1
847,id_27869,33.0,2,267.0,0,902,0,2.0,0,1
848,id_44091,30.0,8,76.0,0,914,0,1.0,0,1
849,id_28450,26.0,8,-218.0,1,822,0,12.0,0,1
851,id_18208,45.0,11,471.0,1,701,3,2.0,2,1
852,id_13939,39.0,5,3952.0,1,802,1,1.0,2,1
854,id_31669,59.0,7,4247.0,0,723,0,2.0,0,1
855,id_25335,38.0,9,-3.0,2,819,1,2.0,1,1
859,id_2257,40.575475409836066,10,5340.0,0,906,0,2.0,0,1
860,id_16746,26.0,11,396.0,1,893,0,1.0,0,1
862,id_7747,58.0,8,934.0,0,969,1,1.0,2,1
863,id_44247,25.0,4,687.0,0,881,0,2.0,0,1
865,id_23034,49.0,9,556.0,1,742,0,1.0,0,1
868,id_9047,49.0,10,1611.0,0,860,3,2.0,2,1
869,id_99,51.0,10,753.0,0,816,3,5.0,4,1
872,id_223,63.0,10,5249.0,0,922,0,5.0,0,1
873,id_23810,26.0,10,198.0,1,810,1,1.0,1,1
874,id_38345,58.0,5,4516.0,0,777,3,1.0,11,1
875,id_7914,43.0,10,2665.0,1,871,1,2.0,11,1
876,id_34430,34.0,10,2441.0,0,991,0,1.0,0,1
879,id_22863,41.0,11,231.0,1,919,3,1.0,1,1
880,id_6605,27.0,10,2609.0,0,874,0,1.0,0,1
882,id_14016,30.0,9,850.0,0,724,1,1.0,1,1
883,id_9355,27.0,1,226.0,0,880,0,1.0,0,1
888,id_28738,18.0,4,1593.0,0,881,0,2.0,0,1
890,id_12237,52.0,8,935.0,0,831,0,2.0,0,1
891,id_17378,32.0,4,1776.0,0,860,3,1.0,1,1
893,id_39255,55.0,8,309.0,0,942,0,2.0,0,1
897,id_27312,26.0,4,3412.0,0,909,0,1.0,0,1
899,id_18945,33.0,9,961.0,0,745,1,2.0,13,1
901,id_23121,28.0,4,2231.0,0,836,3,1.0,1,1
903,id_5987,28.0,8,804.0,0,906,0,1.0,0,1
907,id_18726,58.0,7,1230.0,0,973,0,1.0,0,1
912,id_13149,48.0,10,2039.0,0,748,0,1.0,0,1
913,id_4474,26.0,5,381.0,0,906,0,1.0,0,1
915,id_34377,59.0,7,194.0,0,978,0,1.0,0,1
916,id_43214,57.0,10,2190.0,0,991,0,1.0,0,1
919,id_29833,37.0,9,1183.0,1,758,0,1.0,0,1
924,id_29718,26.0,10,183.0,0,722,0,1.0,0,1
925,id_42516,18.0,4,98.0,0,835,0,2.0,0,1
926,id_14964,44.0,5,2604.0,0,759,0,1.0,0,1
927,id_17642,27.0,11,375.0,0,976,0,2.0,0,1
928,id_34157,45.0,2,709.0,0,717,0,1.0,0,1
929,id_13718,50.0,11,294.0,0,919,0,1.0,0,1
930,id_14378,40.575475409836066,5,339.0,0,891,1,3.0,1,1
931,id_37436,37.0,2,11383.0,0,921,0,1.0,0,1
932,id_12632,61.0,3,1532.0,0,922,0,1.0,0,1
938,id_11922,32.0,10,3292.0,0,745,1,2.0,2,1
939,id_41226,30.0,10,1782.0,0,928,0,1.0,0,1
941,id_40264,50.0,10,1280.0,0,973,1,5.0,1,1
942,id_43890,49.0,3,342.0,0,779,0,1.0,0,1
944,id_24687,37.0,9,2820.0,1,867,1,1.0,6,1
945,id_22499,60.0,10,1127.0,0,781,3,1.0,3,1
947,id_13609,54.0,3,2581.0,0,732,1,1.0,1,1
950,id_23007,80.0,7,6238.0,0,993,0,2.0,0,1
951,id_32365,61.0,5,817.0,0,927,0,1.0,0,1
952,id_19202,51.0,9,2557.0,0,837,3,1.0,1,1
953,id_8906,35.0,9,964.0,0,836,3,9.0,4,1
955,id_13401,54.0,9,2849.0,0,928,0,1.0,0,1
958,id_45035,55.0,3,5627.0,0,789,3,1.0,5,1
959,id_31591,27.0,4,598.0,0,725,0,1.0,0,1
961,id_4004,29.0,10,355.0,0,915,0,2.0,0,1
968,id_24695,30.0,10,1380.9144538914322,0,977,0,1.0,0,1
969,id_5362,54.0,5,946.0,1,971,0,1.0,0,1
972,id_12347,27.0,10,170.0,0,957,0,1.0,0,1
973,id_3649,30.0,11,981.0,0,775,0,1.0,0,1
975,id_7056,30.0,10,2914.0,0,775,1,1.0,2,1
978,id_6531,52.0,10,2817.0,0,992,0,1.0,0,1
979,id_23526,46.0,3,399.0,0,934,0,1.0,0,1
982,id_10292,53.0,8,1733.0,0,855,0,2.0,0,1
983,id_18758,31.0,4,1391.0,0,906,0,1.0,0,1
985,id_2798,48.0,9,1360.0,0,919,0,3.0,0,1
987,id_27526,20.0,4,3474.0,0,916,0,3.0,0,1
988,id_19106,45.0,10,0.0,0,768,1,1.0,2,1
990,id_36712,23.0,5,764.0,0,738,0,2.0,0,1
992,id_4590,27.0,4,1420.0,0,846,0,1.0,0,1
993,id_18273,34.0,10,3303.0,1,720,1,2.0,2,1
996,id_26953,25.0,10,1090.0,1,775,0,1.0,0,1
997,id_25938,30.0,11,352.0,1,897,0,2.0,0,1
999,id_188,25.0,4,1686.0,0,930,0,4.0,0,1
1000,id_44672,72.0,7,2195.0,0,709,0,1.0,0,1
1001,id_39190,24.0,10,8306.0,0,837,0,2.0,0,1
1003,id_41765,25.0,11,1855.0,1,745,3,1.0,5,1
1005,id_15254,43.0,10,583.0,0,993,0,1.0,0,1
1006,id_36031,31.0,11,864.0,0,783,0,1.0,0,1
1011,id_35649,26.0,9,1061.0,0,921,0,1.0,0,1
1013,id_44890,57.0,10,1528.0,1,704,0,1.0,0,1
1014,id_24505,38.0,8,7697.0,1,892,0,2.0,0,1
1017,id_5959,52.0,3,2469.0,0,962,0,2.0,0,1
1018,id_18917,32.0,10,390.0,0,902,0,2.0,0,1
1019,id_39390,31.0,4,2325.0,0,713,1,2.0,5,1
